se_type,type,rank_group,rank_absolute,position,xpath,domain,title,url,breadcrumb,website_name,is_image,is_video,is_featured_snippet,is_malicious,description,pre_snippet,extended_snippet,amp_version,rating,highlighted,links,main_domain,relative_url,etv,impressions_etv,estimated_paid_traffic_cost,clickstream_etv,about_this_result_type,about_this_result_url,about_this_result_source,about_this_result_source_info,about_this_result_source_url,about_this_result_language,about_this_result_location,about_this_result_search_terms,about_this_result_related_terms,rank_changes_previous_rank_absolute,rank_changes_is_new,rank_changes_is_up,rank_changes_is_down,backlinks_info_referring_domains,backlinks_info_referring_main_domains,backlinks_info_referring_pages,backlinks_info_dofollow,backlinks_info_backlinks,backlinks_info_time_update,rank_info_page_rank,rank_info_main_domain_rank,items,about_this_result,backlinks_info,rating_rating_type,rating_value,rating_votes_count,rating_rating_max,sub_title,card_id,image_url,logo_url,cid,items_se_type,items_type,items_rank_group,items_rank_absolute,items_position,items_xpath,items_domain,items_title,items_url,items_breadcrumb,items_website_name,items_is_image,items_is_video,items_is_featured_snippet,items_is_malicious,items_description,items_pre_snippet,items_extended_snippet,items_amp_version,items_rating,items_highlighted,items_links,items_about_this_result,items_main_domain,items_relative_url,items_etv,items_impressions_etv,items_estimated_paid_traffic_cost,items_clickstream_etv,items_rank_changes,items_backlinks_info,items_rank_info
google,organic,20,21,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[21]/div[1],www.osti.gov,Manhattan Project: People > Scientists > ALBERT EINSTEIN,https://www.osti.gov/opennet/manhattan-project-history/People/Scientists/albert-einstein.html,https://www.osti.gov › opennet › albert-einstein,OSTI.GOV (.gov),False,False,False,False,"Albert Einstein, undoubtedly the most famous scientist of the 20th century, was born in Ulm, Germany on March 14, 1879. In 1896, he entered the Swiss ...",,,False,,['Albert Einstein'],,osti.gov,/opennet/manhattan-project-history/People/Scientists/albert-einstein.html,722.4,1.49904,1488.144,,about_this_result_element,https://www.osti.gov/opennet/manhattan-project-history/People/Scientists/albert-einstein.html,,,https://en.wikipedia.org/wiki/Office_of_Scientific_and_Technical_Information,English,United States,"['albert', 'einstein']",,,True,False,False,,,,,,,0.0,503.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,21,22,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[22]/div[1],press.princeton.edu,Albert Einstein,https://press.princeton.edu/collections/einstein,https://press.princeton.edu › collections › einstein,Princeton University Press,False,False,False,False,"Since 1922, Princeton University Press has been honored to publish the work of Albert Einstein (1879‑1955). That year, the Press published Einstein's The ...",,,False,,['Albert Einstein'],,princeton.edu,/collections/einstein,692.3,1.43658,1426.138,,about_this_result_element,https://press.princeton.edu/collections/einstein,,,https://en.wikipedia.org/wiki/Princeton_University_Press,English,United States,"['albert', 'einstein']",,41.0,False,True,False,11.0,11.0,13.0,6.0,15.0,2023-07-15 14:48:34 +00:00,409.0,618.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,22,23,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[23]/div[1],www.newscientist.com,Albert Einstein | World-famous theoretical physicist,https://www.newscientist.com/people/albert-einstein/,https://www.newscientist.com › people › albert-einstein,New Scientist,False,False,False,False,Albert Einstein is arguably the most influential scientist of the 20th century. His general theory of relativity changed our understanding of space and time ...,,,False,,['Albert Einstein'],,newscientist.com,/people/albert-einstein/,662.2,1.3741200000000002,1364.132,,about_this_result_element,https://www.newscientist.com/people/albert-einstein/,,,https://en.wikipedia.org/wiki/New_Scientist,English,United States,"['albert', 'einstein']",,19.0,False,False,True,107.0,102.0,193.0,143.0,195.0,2023-07-01 18:57:22 +00:00,230.0,593.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,23,24,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[24]/div[1],parade.com,50 Famous Albert Einstein Quotes on Life and More,https://parade.com/1240718/kelseypelzer/albert-einstein-quotes/,https://parade.com › Life,Parade,False,False,False,False,"Born in Germany in 1879, Einstein spent his life truly making a mark in the scientific community—including developing the general theory of ...",05/17/2023 00:00:00,,False,,['Einstein'],,parade.com,/1240718/kelseypelzer/albert-einstein-quotes/,632.0999999999999,1.31166,1302.1259999999997,,,,,,,,,,,9.0,False,False,True,110.0,101.0,237.0,115.0,256.0,2023-07-01 12:44:19 +00:00,221.0,514.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,24,25,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[25]/div[1],www.youtube.com,The Secret Life of Albert Einstein,https://www.youtube.com/watch?v=tsUrtyRwfu4,https://www.youtube.com › watch,YouTube,False,False,False,False,Uncovering little-known facts about the famous scientist. The first 1000 people to use this link will get a 1 month FREE trial of ...,08/05/2021 00:00:00,,False,,,,youtube.com,/watch?v=tsUrtyRwfu4,632.0999999999999,1.31166,1302.1259999999997,,,,,,,,,,,36.0,False,True,False,14.0,14.0,141.0,136.0,141.0,2023-07-16 09:46:58 +00:00,262.0,945.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,25,26,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[26]/div[1],www.youtube.com,Albert Einstein - Nobel Prize Winner & Physicist | Mini Bio,https://www.youtube.com/watch?v=KyjQJBDD5V4,https://www.youtube.com › watch,YouTube,False,False,False,False,Nobel Prize winner Albert Einstein is one of the most influential and well-known physicist in history. Learn more about his life and work in ...,01/05/2016 00:00:00,,False,,['Albert Einstein'],,youtube.com,/watch?v=KyjQJBDD5V4,632.0999999999999,1.31166,1302.1259999999997,,,,,,,,,,,,False,False,False,33.0,30.0,57.0,41.0,57.0,2023-07-01 18:07:20 +00:00,199.0,945.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,26,27,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[27]/div[1],www.natgeokids.com,10 facts about Albert Einstein,https://www.natgeokids.com/uk/discover/science/general-science/albert-einstein-facts/,https://www.natgeokids.com › science › general-science,National Geographic Kids,False,False,False,False,"Learn all about the life of this extraordinary scientist and his world-changing theories, with our Albert Einstein facts...",,,False,,['Albert Einstein'],,natgeokids.com,/uk/discover/science/general-science/albert-einstein-facts/,632.0999999999999,1.31166,1302.1259999999997,,about_this_result_element,https://www.natgeokids.com/uk/discover/science/general-science/albert-einstein-facts/,,,https://en.wikipedia.org/wiki/National_Geographic_Kids,English,United States,"['albert', 'einstein']",,38.0,False,True,False,41.0,39.0,132.0,61.0,138.0,2023-07-01 12:50:21 +00:00,160.0,405.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,27,28,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[28]/div[1],kids.nationalgeographic.com,Albert Einstein,https://kids.nationalgeographic.com/history/article/albert-einstein,https://kids.nationalgeographic.com › history › article,National Geographic Kids,False,False,False,False,Albert Einstein. This brilliant physicist worked to crack open the mysteries of the universe. Check out the time line below to learn about the life of this ...,,,False,,['Albert Einstein'],,nationalgeographic.com,/history/article/albert-einstein,632.0999999999999,1.31166,1302.1259999999997,,about_this_result_element,https://kids.nationalgeographic.com/history/article/albert-einstein,,,https://en.wikipedia.org/wiki/National_Geographic_Kids,English,United States,"['albert', 'einstein']",,23.0,False,False,True,36.0,35.0,58.0,43.0,58.0,2023-07-01 16:04:24 +00:00,211.0,576.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,28,29,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[29]/div[1],www.instagram.com,Albert Einstein (@alberteinstein) • Instagram photos and ...,https://www.instagram.com/alberteinstein/?hl=en,https://www.instagram.com › alberteinstein,Instagram,False,False,False,False,"Official Instagram account of the World's Favorite Genius. Managed by BEN Group, authorized representative of the Albert Einstein Estate. · In Einstein's theory ...",,,False,,['Albert Einstein'],,instagram.com,/alberteinstein/?hl=en,632.0999999999999,1.31166,1302.1259999999997,,,,,,,,,,,28.0,False,False,True,6.0,6.0,28.0,6.0,28.0,2023-07-01 14:41:26 +00:00,225.0,953.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,29,30,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[30]/div[1],www.atomicarchive.com,Albert Einstein | Biographies,https://www.atomicarchive.com/resources/biographies/einstein.html,https://www.atomicarchive.com › resources › einstein,Atomic Archive,False,False,False,False,"Albert Einstein. Albert Einstein was born at Ulm in Baden-Wurttemberg, Germany, on March 14, 1879, into a non-observant Jewish family.",,,False,,['Albert Einstein'],,atomicarchive.com,/resources/biographies/einstein.html,632.0999999999999,1.31166,1302.1259999999997,,about_this_result_element,https://www.atomicarchive.com/resources/biographies/einstein.html,,,,English,United States,"['albert', 'einstein']",,29.0,False,False,True,14.0,13.0,36.0,16.0,36.0,2023-07-01 18:59:11 +00:00,157.0,385.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,30,31,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[31]/div[1],mathshistory.st-andrews.ac.uk,Albert Einstein (1879 - 1955) - Biography - MacTutor,https://mathshistory.st-andrews.ac.uk/Biographies/Einstein/,https://mathshistory.st-andrews.ac.uk › Biographies,MacTutor History of Mathematics,False,False,False,False,Einstein contributed more than any other scientist to the modern vision of physical reality. His special and general theories of relativity are still regarded ...,,,False,,['Einstein'],,st-andrews.ac.uk,/Biographies/Einstein/,632.0999999999999,1.31166,1302.1259999999997,,about_this_result_element,https://mathshistory.st-andrews.ac.uk/Biographies/Einstein/,,,https://en.wikipedia.org/wiki/MacTutor_History_of_Mathematics_Archive,English,United States,"['albert', 'einstein']",,18.0,False,False,True,101.0,68.0,194.0,55.0,237.0,2023-07-01 18:07:20 +00:00,337.0,517.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,31,32,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[32]/div[1],www.nature.com,Did Einstein really say that?,https://www.nature.com/articles/d41586-018-05004-4,https://www.nature.com › books & arts,Nature Journal,False,False,False,False,"Beyond his towering contribution to physics, Albert Einstein was an avid commentator on education, marriage, money, the nature of genius, ...",by A Robinson · 2018 · Cited by 14,,False,,['Albert Einstein'],,nature.com,/articles/d41586-018-05004-4,632.0999999999999,1.31166,1302.1259999999997,,,,,,,,,,,12.0,False,False,True,253.0,233.0,530.0,318.0,565.0,2023-07-14 15:34:06 +00:00,271.0,655.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,32,33,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[33]/div[1],www.imdb.com,Albert Einstein(1879-1955),https://www.imdb.com/name/nm0251868/,https://www.imdb.com › name,IMDb,False,False,False,False,"Albert Einstein was born in Ulm, Kingdom of Württemberg, to a German Jewish family. He was the son of Pauline (Koch) and Hermann Einstein, a featherbed ...",,,False,,['Albert Einstein'],,imdb.com,/name/nm0251868/,632.0999999999999,1.31166,1302.1259999999997,,about_this_result_element,https://www.imdb.com/name/nm0251868/,,,https://en.wikipedia.org/wiki/IMDb,English,United States,"['albert', 'einstein']",,26.0,False,False,True,87.0,64.0,134.0,89.0,136.0,2023-07-01 19:21:12 +00:00,270.0,768.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,33,34,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[34]/div[1],history.aip.org,Albert Einstein in Brief,https://history.aip.org/exhibits/einstein/inbrief.htm,https://history.aip.org › exhibits › einstein › inbrief,American Institute of Physics,False,False,False,False,"Albert Einstein was born to a middle-class German Jewish family. His parents were concerned that he scarcely talked until the age of three, but he was not ...",,,False,,['Albert Einstein'],,aip.org,/exhibits/einstein/inbrief.htm,632.0999999999999,1.31166,1302.1259999999997,,about_this_result_element,https://history.aip.org/exhibits/einstein/inbrief.htm,,,https://en.wikipedia.org/wiki/American_Institute_of_Physics,English,United States,"['albert', 'einstein']",,31.0,False,False,True,13.0,12.0,21.0,13.0,21.0,2023-07-01 13:19:22 +00:00,27.0,575.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,34,35,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[35]/div[1],starchild.gsfc.nasa.gov,Albert Einstein,https://starchild.gsfc.nasa.gov/docs/StarChild/whos_who_level2/einstein.html,https://starchild.gsfc.nasa.gov › whos_who_level2 › ei...,NASA StarChild (.gov),False,False,False,False,"Albert Einstein was born in 1879 in Ulm, Germany. He was the first child born to Hermann and Pauline Einstein. Though he attended school as a young boy, ...",,,False,,['Albert Einstein'],,nasa.gov,/docs/StarChild/whos_who_level2/einstein.html,632.0999999999999,1.31166,1302.1259999999997,,about_this_result_element,https://starchild.gsfc.nasa.gov/docs/StarChild/whos_who_level2/einstein.html,,,https://en.wikipedia.org/wiki/NASA,English,United States,"['albert', 'einstein']",,25.0,False,False,True,64.0,61.0,115.0,83.0,120.0,2023-07-15 14:46:18 +00:00,260.0,675.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,35,36,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[36]/div[1],plato.stanford.edu,Einstein's Philosophy of Science,https://plato.stanford.edu/entries/einstein-philscience/,https://plato.stanford.edu › entries › einstein-philscience,Stanford Encyclopedia of Philosophy,False,False,False,False,Albert Einstein (1879–1955) is well known as the most prominent physicist of the twentieth century. His contributions to twentieth-century ...,by DA Howard · 2004 · Cited by 176,,False,,['Albert Einstein'],,stanford.edu,/entries/einstein-philscience/,632.0999999999999,1.31166,1302.1259999999997,,,,,,,,,,,53.0,False,True,False,652.0,531.0,1061.0,644.0,1287.0,2023-07-01 12:50:21 +00:00,306.0,651.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,36,37,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[37]/div[1],neo.einstein.edu,About Albert Einstein,http://neo.einstein.edu/index.cfm/about-albert-einstein/,http://neo.einstein.edu › index.cfm › about-albert-einst...,Einstein Healthcare Network,False,False,False,False,"Albert Einstein was born in Ulm, Germany on March 14, 1879. Popular legend indicates that he was a slow learner, learning to speak much later than average.",,,False,,['Albert Einstein'],,einstein.edu,/index.cfm/about-albert-einstein/,632.0999999999999,1.31166,1302.1259999999997,,,,,,,,,,,35.0,False,False,True,,,,,,,0.0,398.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,37,38,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[38]/div[1],www.nytimes.com,Albert Einstein,https://www.nytimes.com/topic/person/albert-einstein,https://www.nytimes.com › topic › person › albert-ein...,The New York Times,False,False,False,False,"How Einstein Became the First Science Superstar ... A century ago, astronomers proved the general theory of relativity — and made him a global household name. By ...",,,False,,['Einstein'],,nytimes.com,/topic/person/albert-einstein,632.0999999999999,1.31166,1302.1259999999997,,,,,,,,,,,58.0,False,True,False,11.0,11.0,16.0,12.0,23.0,2023-07-07 05:49:10 +00:00,186.0,724.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,38,39,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[39]/div[1],www.ducksters.com,Albert Einstein: Genius Inventor and Scientist,https://www.ducksters.com/biography/albert_einstein.php,https://www.ducksters.com › biography › albert_einstein,Ducksters,False,False,False,False,Kids learn about Albert Einstein's biography. A great scientist and inventor. A true genius.,,,False,,"[""Albert Einstein's""]",,ducksters.com,/biography/albert_einstein.php,632.0999999999999,1.31166,1302.1259999999997,,,,,,,,,,,22.0,False,False,True,56.0,52.0,88.0,65.0,88.0,2023-07-15 14:59:05 +00:00,188.0,418.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,39,40,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[40]/div[1],artsandculture.google.com,8 Albert Einstein Quotes,https://artsandculture.google.com/theme/8-albert-einstein-quotes/OALiBKJSp6JeIQ?hl=en,https://artsandculture.google.com › theme › 8-albert-ei...,Google Arts & Culture,False,False,False,False,"Today Albert Einstein is our very definition of genius. His work in theoretical physics is not only the founding principles of modern science, but he has...",,,False,,['Albert Einstein'],,google.com,/theme/8-albert-einstein-quotes/OALiBKJSp6JeIQ?hl=en,632.0999999999999,1.31166,1302.1259999999997,,,,,,,,,,,14.0,False,False,True,,,,,,,0.0,956.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,40,41,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[41]/div[1]/div[1],books.google.com,Albert Einstein - Google Books Result,https://books.google.com/books?id=8KFNIwjq8HgC&pg=PT1&lpg=PT1&dq=albert+einstein&source=bl&ots=HZW5utiCtU&sig=ACfU3U1DmT3PUkyop4t5NDUKLxIb0SlGKw&hl=en&sa=X&ved=2ahUKEwiYp8aXn7eAAxUtSDABHRNhC0EQ6AF6BQiAAxAD,https://books.google.com › books,google.com,False,False,False,False,RESOURCES Web Einstein's FBI files : www.foia.fbi.gov/einstein.htm Albert Einstein Archives at the Jewish National and University Library at the Hebrew ...,,Jim Green · 2003 · ‎Physicists,False,,['Albert Einstein'],,google.com,/books?id=8KFNIwjq8HgC&pg=PT1&lpg=PT1&dq=albert+einstein&source=bl&ots=HZW5utiCtU&sig=ACfU3U1DmT3PUkyop4t5NDUKLxIb0SlGKw&hl=en&sa=X&ved=2ahUKEwiYp8aXn7eAAxUtSDABHRNhC0EQ6AF6BQiAAxAD,632.0999999999999,1.31166,1302.1259999999997,,,,,,,,,,,,False,False,False,,,,,,,0.0,956.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,41,42,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[42]/div[1]/div[1],books.google.com,Albert Einstein: A Biography - Page 54 - Google Books Result,https://books.google.com/books?id=5eWh2O_3OAQC&pg=PA54&lpg=PA54&dq=albert+einstein&source=bl&ots=GDs9G6_P9M&sig=ACfU3U24PxD7MWBecXVU3p-kBYPRVkeibA&hl=en&sa=X&ved=2ahUKEwiYp8aXn7eAAxUtSDABHRNhC0EQ6AF6BQjvAhAD,https://books.google.com › books,google.com,False,False,False,False,"In the midst of this turmoil , Einstein decided to end his own domestic war , drawing up and presenting to his wife in mid - July an extraordinary ...",,"Alice Calaprice, ‎Trevor Lipscombe · 2005 · ‎Science",False,,['Einstein'],"[{'type': 'link_element', 'title': 'Alice Calaprice', 'description': None, 'url': 'https://www.google.com/search?num=100&sca_esv=552292291&hl=en&gl=US&tbm=bks&q=inauthor:%22Alice+Calaprice%22&sa=X&ved=2ahUKEwiYp8aXn7eAAxUtSDABHRNhC0EQ9Ah6BQjvAhAL'}, {'type': 'link_element', 'title': 'Trevor Lipscombe', 'description': None, 'url': 'https://www.google.com/search?num=100&sca_esv=552292291&hl=en&gl=US&tbm=bks&q=inauthor:%22Trevor+Lipscombe%22&sa=X&ved=2ahUKEwiYp8aXn7eAAxUtSDABHRNhC0EQ9Ah6BQjvAhAM'}]",google.com,/books?id=5eWh2O_3OAQC&pg=PA54&lpg=PA54&dq=albert+einstein&source=bl&ots=GDs9G6_P9M&sig=ACfU3U24PxD7MWBecXVU3p-kBYPRVkeibA&hl=en&sa=X&ved=2ahUKEwiYp8aXn7eAAxUtSDABHRNhC0EQ6AF6BQjvAhAD,632.0999999999999,1.31166,1302.1259999999997,,,,,,,,,,,,False,False,False,,,,,,,0.0,956.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,42,43,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[43]/div[1]/div[1],books.google.com,Albert Einstein: Genius of the Theory of Relativity,https://books.google.com/books?id=ItBjDwAAQBAJ&pg=PA57&lpg=PA57&dq=albert+einstein&source=bl&ots=WPc5_npXfP&sig=ACfU3U0Cs_4Hs0TuODTNU7neCDoo5_YFqw&hl=en&sa=X&ved=2ahUKEwiYp8aXn7eAAxUtSDABHRNhC0EQ6AF6BQj_AhAD,https://books.google.com › books,google.com,False,False,False,False,"Soon Mileva and Albert divorced. Despite this, Albert Einstein's work was going well. He tried to ignore the political turmoil around him.",,Joyce Goldenstern · 2014 · ‎Juvenile Nonfiction,False,,"[""Albert Einstein's""]","[{'type': 'link_element', 'title': 'Joyce Goldenstern', 'description': None, 'url': 'https://www.google.com/search?num=100&sca_esv=552292291&hl=en&gl=US&tbm=bks&q=inauthor:%22Joyce+Goldenstern%22&sa=X&ved=2ahUKEwiYp8aXn7eAAxUtSDABHRNhC0EQ9Ah6BQj_AhAL'}]",google.com,/books?id=ItBjDwAAQBAJ&pg=PA57&lpg=PA57&dq=albert+einstein&source=bl&ots=WPc5_npXfP&sig=ACfU3U0Cs_4Hs0TuODTNU7neCDoo5_YFqw&hl=en&sa=X&ved=2ahUKEwiYp8aXn7eAAxUtSDABHRNhC0EQ6AF6BQj_AhAD,632.0999999999999,1.31166,1302.1259999999997,,,,,,,,,,,,False,False,False,,,,,,,0.0,956.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,43,44,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[44]/div[1]/div[1],books.google.com,China and Albert Einstein: The Reception of the Physicist ...,https://books.google.com/books?id=TfPeMWI5IpsC&pg=PA243&lpg=PA243&dq=albert+einstein&source=bl&ots=B5gPCH9WkA&sig=ACfU3U00tsjh-zJiJL3yGCb5TrY6JOeNvg&hl=en&sa=X&ved=2ahUKEwiYp8aXn7eAAxUtSDABHRNhC0EQ6AF6BQj-AhAD,https://books.google.com › books,google.com,False,False,False,False,"Zhou Peiyuan (Peiyuan Chou), “Commemorating the Centenary of the Birth of the Great Scientist Albert Einstein,” in 30 Years' Review of China's Science ...",,"Danian HU, ‎Danian Hu · 2009 · ‎History",False,,['Albert Einstein'],"[{'type': 'link_element', 'title': 'Danian HU', 'description': None, 'url': 'https://www.google.com/search?num=100&sca_esv=552292291&hl=en&gl=US&tbm=bks&q=inauthor:%22Danian+HU%22&sa=X&ved=2ahUKEwiYp8aXn7eAAxUtSDABHRNhC0EQ9Ah6BQj-AhAL'}, {'type': 'link_element', 'title': 'Danian Hu', 'description': None, 'url': 'https://www.google.com/search?num=100&sca_esv=552292291&hl=en&gl=US&tbm=bks&q=inauthor:%22Danian+Hu%22&sa=X&ved=2ahUKEwiYp8aXn7eAAxUtSDABHRNhC0EQ9Ah6BQj-AhAM'}]",google.com,/books?id=TfPeMWI5IpsC&pg=PA243&lpg=PA243&dq=albert+einstein&source=bl&ots=B5gPCH9WkA&sig=ACfU3U00tsjh-zJiJL3yGCb5TrY6JOeNvg&hl=en&sa=X&ved=2ahUKEwiYp8aXn7eAAxUtSDABHRNhC0EQ6AF6BQj-AhAD,632.0999999999999,1.31166,1302.1259999999997,,,,,,,,,,,,False,False,False,,,,,,,0.0,956.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,44,45,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[45]/div[1]/div[1],books.google.com,"Albert Einstein, The Human Side: Glimpses from His Archives",https://books.google.com/books?id=2fswAAAAQBAJ&pg=PR14&lpg=PR14&dq=albert+einstein&source=bl&ots=wlVCOSe3aO&sig=ACfU3U2MQLWRLDroB60tKSqwWUcANV1luw&hl=en&sa=X&ved=2ahUKEwiYp8aXn7eAAxUtSDABHRNhC0EQ6AF6BQiBAxAD,https://books.google.com › books,google.com,False,False,False,False,RINCETON University Press plans eventually to publish a complete scholarly edition of The Writings of Albert Einstein in about twenty volumes.,,"Albert Einstein, ‎Helen Dukas, ‎Banesh Hoffmann · 2013 · ‎Science",False,,['Albert Einstein'],"[{'type': 'link_element', 'title': 'Albert Einstein', 'description': None, 'url': 'https://www.google.com/search?num=100&sca_esv=552292291&hl=en&gl=US&tbm=bks&q=inauthor:%22Albert+Einstein%22&sa=X&ved=2ahUKEwiYp8aXn7eAAxUtSDABHRNhC0EQ9Ah6BQiBAxAL'}]",google.com,/books?id=2fswAAAAQBAJ&pg=PR14&lpg=PR14&dq=albert+einstein&source=bl&ots=wlVCOSe3aO&sig=ACfU3U2MQLWRLDroB60tKSqwWUcANV1luw&hl=en&sa=X&ved=2ahUKEwiYp8aXn7eAAxUtSDABHRNhC0EQ6AF6BQiBAxAD,632.0999999999999,1.31166,1302.1259999999997,,,,,,,,,,,,False,False,False,,,,,,,0.0,956.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,45,46,left,/html[1]/body[1]/div[6]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[46]/div[1],einstein.biz,The Official Licensing Site of Albert Einstein,http://einstein.biz/,http://einstein.biz,einstein.biz,False,False,False,False,Welcome to the Official Licensing Site of Albert Einstein. Learn more about Albert Einstein and contact us today for any commercial licensing inquiries.,,,False,,['Albert Einstein'],,einstein.biz,/,632.0999999999999,1.31166,1302.1259999999997,,,,,,,,,,,33.0,False,False,True,634.0,538.0,2046.0,1632.0,2186.0,2023-07-01 12:47:30 +00:00,530.0,311.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
